timestamp,gpu_util_pct,memory_util_pct,memory_used_mib,memory_total_mib,power_w,temperature_c
2026-07-16T13:24:10Z,100, 53, 116639, 143771, 679.62, 68
2026-07-16T13:24:12Z,100, 55, 116639, 143771, 689.28, 67
2026-07-16T13:24:14Z,100, 56, 116639, 143771, 700.44, 65
2026-07-16T13:24:16Z,100, 52, 116639, 143771, 687.80, 63
2026-07-16T13:24:18Z,100, 55, 116639, 143771, 699.10, 68
2026-07-16T13:24:21Z,100, 53, 116639, 143771, 693.24, 66
2026-07-16T13:24:23Z,100, 55, 116639, 143771, 686.80, 65
2026-07-16T13:24:25Z,56, 31, 116639, 143771, 671.83, 65
2026-07-16T13:24:27Z,100, 54, 116639, 143771, 690.99, 66
2026-07-16T13:24:29Z,100, 56, 116639, 143771, 696.74, 66
2026-07-16T13:24:31Z,100, 52, 116639, 143771, 693.41, 66
2026-07-16T13:24:33Z,100, 52, 116639, 143771, 690.46, 67
2026-07-16T13:24:35Z,100, 52, 116639, 143771, 676.67, 68
2026-07-16T13:24:37Z,100, 56, 116639, 143771, 682.22, 65
2026-07-16T13:24:39Z,100, 56, 116639, 143771, 688.98, 66
2026-07-16T13:24:41Z,89, 28, 116639, 143771, 586.05, 65
2026-07-16T13:24:43Z,87, 27, 116639, 143771, 570.13, 65
2026-07-16T13:24:45Z,79, 25, 116639, 143771, 559.80, 64
2026-07-16T13:24:47Z,87, 28, 116639, 143771, 571.34, 64
2026-07-16T13:24:49Z,84, 27, 116639, 143771, 568.29, 64
2026-07-16T13:24:51Z,84, 27, 116639, 143771, 572.04, 64
2026-07-16T13:24:53Z,82, 26, 116639, 143771, 548.09, 64
2026-07-16T13:24:55Z,86, 27, 116639, 143771, 570.57, 63
2026-07-16T13:24:57Z,85, 27, 116639, 143771, 573.17, 64
2026-07-16T13:24:59Z,88, 27, 116639, 143771, 574.79, 64
2026-07-16T13:25:01Z,80, 26, 116639, 143771, 545.57, 63
2026-07-16T13:25:03Z,86, 28, 116639, 143771, 556.71, 64
2026-07-16T13:25:05Z,89, 28, 116639, 143771, 578.55, 64
2026-07-16T13:25:07Z,92, 30, 116639, 143771, 606.85, 64
2026-07-16T13:25:09Z,91, 29, 116639, 143771, 605.10, 64
2026-07-16T13:25:11Z,91, 29, 116639, 143771, 606.83, 65
2026-07-16T13:25:13Z,89, 28, 116639, 143771, 579.83, 64
2026-07-16T13:25:15Z,87, 28, 116639, 143771, 594.77, 65
2026-07-16T13:25:17Z,92, 28, 116639, 143771, 588.33, 65
2026-07-16T13:25:19Z,89, 28, 116639, 143771, 594.51, 65
2026-07-16T13:25:21Z,87, 28, 116639, 143771, 590.26, 65
2026-07-16T13:25:23Z,92, 29, 116639, 143771, 594.50, 65
2026-07-16T13:25:25Z,89, 29, 116639, 143771, 586.91, 65
2026-07-16T13:25:27Z,93, 29, 116639, 143771, 602.19, 65
2026-07-16T13:25:29Z,90, 28, 116639, 143771, 580.10, 65
2026-07-16T13:25:31Z,89, 28, 116639, 143771, 574.50, 64
2026-07-16T13:25:33Z,85, 27, 116639, 143771, 580.07, 64
2026-07-16T13:25:35Z,84, 27, 116639, 143771, 572.57, 65
2026-07-16T13:25:37Z,100, 55, 116639, 143771, 250.66, 61
2026-07-16T13:25:39Z,100, 55, 116639, 143771, 701.83, 64
2026-07-16T13:25:41Z,100, 55, 116639, 143771, 689.00, 65
2026-07-16T13:25:43Z,100, 51, 116639, 143771, 692.66, 66
2026-07-16T13:25:46Z,100, 55, 116639, 143771, 690.27, 65
2026-07-16T13:25:48Z,100, 53, 116639, 143771, 684.03, 67
2026-07-16T13:25:50Z,100, 56, 116639, 143771, 695.56, 67
2026-07-16T13:25:52Z,100, 55, 116639, 143771, 685.72, 67
2026-07-16T13:25:54Z,100, 55, 116639, 143771, 684.95, 66
2026-07-16T13:25:56Z,100, 55, 116639, 143771, 692.10, 66
2026-07-16T13:25:58Z,100, 47, 116639, 143771, 694.18, 66
2026-07-16T13:26:00Z,100, 56, 116639, 143771, 688.35, 69
2026-07-16T13:26:02Z,100, 53, 116639, 143771, 681.05, 68
2026-07-16T13:26:04Z,100, 56, 116639, 143771, 701.57, 66
2026-07-16T13:26:06Z,100, 56, 116639, 143771, 681.77, 67
2026-07-16T13:26:08Z,100, 53, 116639, 143771, 695.85, 72
2026-07-16T13:26:10Z,100, 55, 116639, 143771, 690.55, 67
2026-07-16T13:26:12Z,100, 53, 116639, 143771, 686.76, 68
2026-07-16T13:26:14Z,100, 54, 116639, 143771, 689.10, 68
2026-07-16T13:26:16Z,100, 56, 116639, 143771, 688.61, 67
2026-07-16T13:26:18Z,100, 54, 116639, 143771, 681.66, 69
2026-07-16T13:26:20Z,100, 53, 116639, 143771, 695.75, 68
2026-07-16T13:26:22Z,100, 47, 116639, 143771, 697.11, 67
2026-07-16T13:26:24Z,100, 54, 116639, 143771, 691.03, 66
2026-07-16T13:26:26Z,100, 53, 116639, 143771, 695.08, 70
2026-07-16T13:26:28Z,100, 53, 116639, 143771, 690.79, 68
2026-07-16T13:26:30Z,100, 55, 116639, 143771, 689.35, 67
2026-07-16T13:26:32Z,100, 51, 116639, 143771, 693.29, 72
2026-07-16T13:26:34Z,100, 54, 116639, 143771, 699.44, 69
2026-07-16T13:26:36Z,100, 51, 116639, 143771, 694.51, 69
2026-07-16T13:26:38Z,100, 54, 116639, 143771, 701.60, 67
2026-07-16T13:26:40Z,100, 56, 116639, 143771, 688.80, 69
2026-07-16T13:26:42Z,100, 55, 116639, 143771, 681.88, 68
2026-07-16T13:26:44Z,100, 54, 116639, 143771, 710.81, 66
2026-07-16T13:26:46Z,100, 50, 116639, 143771, 693.79, 67
2026-07-16T13:26:48Z,100, 55, 116639, 143771, 697.83, 68
2026-07-16T13:26:50Z,100, 53, 116639, 143771, 674.76, 68
2026-07-16T13:26:52Z,100, 53, 116639, 143771, 691.42, 67
2026-07-16T13:26:54Z,100, 53, 116639, 143771, 701.69, 67
2026-07-16T13:26:56Z,100, 53, 116639, 143771, 689.84, 71
2026-07-16T13:26:58Z,100, 55, 116639, 143771, 688.76, 68
2026-07-16T13:27:00Z,100, 50, 116639, 143771, 686.34, 68
2026-07-16T13:27:02Z,100, 52, 116639, 143771, 690.18, 68
2026-07-16T13:27:04Z,100, 55, 116639, 143771, 692.88, 69
2026-07-16T13:27:06Z,100, 57, 116639, 143771, 681.38, 67
2026-07-16T13:27:08Z,100, 55, 116639, 143771, 686.78, 68
2026-07-16T13:27:11Z,100, 51, 116639, 143771, 699.45, 66
2026-07-16T13:27:13Z,100, 55, 116639, 143771, 700.35, 69
2026-07-16T13:27:15Z,57, 33, 116639, 143771, 688.37, 69
2026-07-16T13:27:17Z,100, 53, 116639, 143771, 692.25, 69
2026-07-16T13:27:19Z,100, 56, 116639, 143771, 692.22, 68
2026-07-16T13:27:21Z,100, 53, 116639, 143771, 695.38, 69
2026-07-16T13:27:23Z,100, 54, 116639, 143771, 690.52, 69
2026-07-16T13:27:25Z,100, 52, 116639, 143771, 696.83, 68
2026-07-16T13:27:27Z,100, 56, 116639, 143771, 692.22, 67
2026-07-16T13:27:29Z,100, 53, 116639, 143771, 693.16, 66
2026-07-16T13:27:31Z,100, 56, 116639, 143771, 689.26, 69
2026-07-16T13:27:33Z,100, 55, 116639, 143771, 688.61, 66
2026-07-16T13:27:35Z,100, 49, 116639, 143771, 698.65, 65
2026-07-16T13:27:37Z,100, 52, 116639, 143771, 691.43, 67
2026-07-16T13:27:39Z,100, 52, 116639, 143771, 690.38, 67
2026-07-16T13:27:41Z,100, 53, 116639, 143771, 689.02, 67
2026-07-16T13:27:43Z,100, 54, 116639, 143771, 691.05, 68
2026-07-16T13:27:45Z,100, 52, 116639, 143771, 693.81, 68
2026-07-16T13:27:47Z,100, 56, 116639, 143771, 693.40, 67
2026-07-16T13:27:49Z,100, 53, 116639, 143771, 682.80, 68
2026-07-16T13:27:51Z,100, 54, 116639, 143771, 688.26, 67
2026-07-16T13:27:53Z,100, 54, 116639, 143771, 693.73, 69
2026-07-16T13:27:55Z,100, 54, 116639, 143771, 685.73, 66
2026-07-16T13:27:57Z,100, 56, 116639, 143771, 705.54, 66
2026-07-16T13:27:59Z,100, 51, 116639, 143771, 684.42, 67
2026-07-16T13:28:01Z,100, 53, 116639, 143771, 687.00, 68
2026-07-16T13:28:03Z,100, 53, 116639, 143771, 674.08, 69
2026-07-16T13:28:05Z,100, 54, 116639, 143771, 694.52, 67
2026-07-16T13:28:07Z,100, 55, 116639, 143771, 710.48, 68
2026-07-16T13:28:09Z,100, 53, 116639, 143771, 693.92, 67
2026-07-16T13:28:11Z,100, 56, 116639, 143771, 695.55, 66
2026-07-16T13:28:13Z,100, 52, 116639, 143771, 692.35, 68
2026-07-16T13:28:15Z,100, 55, 116639, 143771, 686.93, 66
2026-07-16T13:28:17Z,100, 54, 116639, 143771, 688.55, 65
2026-07-16T13:28:19Z,100, 57, 116639, 143771, 682.02, 68
2026-07-16T13:28:21Z,100, 56, 116639, 143771, 688.16, 67
2026-07-16T13:28:23Z,100, 48, 116639, 143771, 693.43, 66
2026-07-16T13:28:25Z,100, 53, 116639, 143771, 688.09, 68
2026-07-16T13:28:27Z,100, 53, 116639, 143771, 670.86, 67
2026-07-16T13:28:29Z,100, 55, 116639, 143771, 699.08, 67
2026-07-16T13:28:31Z,100, 56, 116639, 143771, 692.62, 68
2026-07-16T13:28:34Z,100, 53, 116639, 143771, 694.79, 67
2026-07-16T13:28:36Z,100, 56, 116639, 143771, 703.64, 67
2026-07-16T13:28:38Z,100, 53, 116639, 143771, 680.71, 69
2026-07-16T13:28:40Z,100, 55, 116639, 143771, 692.08, 67
2026-07-16T13:28:42Z,100, 56, 116639, 143771, 692.36, 69
2026-07-16T13:28:44Z,100, 44, 116639, 143771, 687.77, 67
2026-07-16T13:28:46Z,100, 54, 116639, 143771, 683.43, 68
2026-07-16T13:28:48Z,100, 52, 116639, 143771, 688.90, 65
2026-07-16T13:28:50Z,100, 53, 116639, 143771, 691.31, 65
2026-07-16T13:28:52Z,100, 53, 116639, 143771, 672.52, 67
2026-07-16T13:28:54Z,100, 54, 116639, 143771, 697.97, 67
2026-07-16T13:28:56Z,100, 55, 116639, 143771, 687.58, 68
2026-07-16T13:28:58Z,100, 50, 116639, 143771, 696.28, 69
2026-07-16T13:29:00Z,100, 54, 116639, 143771, 684.82, 65
2026-07-16T13:29:02Z,100, 53, 116639, 143771, 680.52, 67
2026-07-16T13:29:04Z,100, 56, 116639, 143771, 687.69, 68
2026-07-16T13:29:06Z,100, 55, 116639, 143771, 691.30, 68
2026-07-16T13:29:08Z,100, 48, 116639, 143771, 690.11, 68
2026-07-16T13:29:10Z,100, 56, 116639, 143771, 688.91, 66
2026-07-16T13:29:12Z,100, 54, 116639, 143771, 692.22, 69
2026-07-16T13:29:14Z,100, 55, 116639, 143771, 688.60, 67
2026-07-16T13:29:16Z,91, 51, 116639, 143771, 671.25, 61
2026-07-16T13:29:18Z,100, 55, 116639, 143771, 694.41, 66
2026-07-16T13:29:20Z,100, 55, 116639, 143771, 688.14, 67
2026-07-16T13:29:22Z,100, 52, 116639, 143771, 694.28, 66
2026-07-16T13:29:24Z,100, 56, 116639, 143771, 706.12, 66
2026-07-16T13:29:26Z,100, 53, 116639, 143771, 685.02, 67
2026-07-16T13:29:28Z,100, 56, 116639, 143771, 683.61, 69
2026-07-16T13:29:30Z,100, 55, 116639, 143771, 702.68, 68
2026-07-16T13:29:32Z,100, 51, 116639, 143771, 675.01, 66
2026-07-16T13:29:34Z,100, 54, 116639, 143771, 707.09, 66
2026-07-16T13:29:36Z,100, 53, 116639, 143771, 688.69, 68
2026-07-16T13:29:38Z,100, 53, 116639, 143771, 687.45, 67
2026-07-16T13:29:40Z,66, 36, 116639, 143771, 661.68, 65
2026-07-16T13:29:42Z,100, 53, 116639, 143771, 694.23, 66
2026-07-16T13:29:44Z,100, 57, 116639, 143771, 695.03, 67
2026-07-16T13:29:46Z,100, 48, 116639, 143771, 698.08, 67
2026-07-16T13:29:48Z,100, 54, 116639, 143771, 693.91, 66
2026-07-16T13:29:50Z,100, 54, 116639, 143771, 685.53, 68
2026-07-16T13:29:52Z,100, 55, 116639, 143771, 690.50, 67
2026-07-16T13:29:54Z,100, 54, 116639, 143771, 690.82, 67
2026-07-16T13:29:56Z,100, 55, 116639, 143771, 689.03, 67
2026-07-16T13:29:59Z,100, 56, 116639, 143771, 706.30, 66
2026-07-16T13:30:01Z,100, 52, 116639, 143771, 691.61, 66
2026-07-16T13:30:03Z,100, 54, 116639, 143771, 689.99, 67
2026-07-16T13:30:05Z,100, 54, 116639, 143771, 660.35, 65
2026-07-16T13:30:07Z,100, 56, 116639, 143771, 690.21, 67
2026-07-16T13:30:09Z,100, 55, 116639, 143771, 688.99, 67
2026-07-16T13:30:11Z,100, 52, 116639, 143771, 693.64, 67
2026-07-16T13:30:13Z,100, 56, 116639, 143771, 693.46, 66
2026-07-16T13:30:15Z,100, 53, 116639, 143771, 679.99, 66
2026-07-16T13:30:17Z,100, 52, 116639, 143771, 682.83, 65
2026-07-16T13:30:19Z,100, 54, 116639, 143771, 691.40, 65
2026-07-16T13:30:21Z,100, 54, 116639, 143771, 681.99, 68
2026-07-16T13:30:23Z,100, 55, 116639, 143771, 702.71, 68
2026-07-16T13:30:25Z,100, 51, 116639, 143771, 689.92, 68
2026-07-16T13:30:27Z,100, 54, 116639, 143771, 682.97, 66
2026-07-16T13:30:29Z,56, 31, 116639, 143771, 667.53, 66
2026-07-16T13:30:31Z,100, 54, 116639, 143771, 691.83, 67
2026-07-16T13:30:33Z,100, 54, 116639, 143771, 696.18, 65
2026-07-16T13:30:35Z,100, 50, 116639, 143771, 693.85, 66
2026-07-16T13:30:37Z,100, 57, 116639, 143771, 686.47, 67
2026-07-16T13:30:39Z,100, 53, 116639, 143771, 680.78, 67
2026-07-16T13:30:41Z,100, 56, 116639, 143771, 695.08, 65
2026-07-16T13:30:43Z,100, 54, 116639, 143771, 687.20, 65
2026-07-16T13:30:45Z,100, 55, 116639, 143771, 680.18, 68
2026-07-16T13:30:47Z,100, 54, 116639, 143771, 690.08, 68
2026-07-16T13:30:49Z,100, 49, 116639, 143771, 683.58, 68
2026-07-16T13:30:51Z,100, 55, 116639, 143771, 682.91, 66
2026-07-16T13:30:53Z,80, 44, 116639, 143771, 678.62, 69
2026-07-16T13:30:55Z,100, 54, 116639, 143771, 696.69, 67
2026-07-16T13:30:57Z,100, 56, 116639, 143771, 688.79, 68
2026-07-16T13:30:59Z,100, 51, 116639, 143771, 693.60, 66
2026-07-16T13:31:01Z,100, 55, 116639, 143771, 701.00, 66
2026-07-16T13:31:03Z,100, 53, 116639, 143771, 692.74, 67
2026-07-16T13:31:05Z,100, 54, 116639, 143771, 683.02, 66
2026-07-16T13:31:07Z,100, 53, 116639, 143771, 697.41, 65
2026-07-16T13:31:09Z,100, 55, 116639, 143771, 684.68, 68
2026-07-16T13:31:11Z,100, 55, 116639, 143771, 691.37, 67
2026-07-16T13:31:13Z,100, 53, 116639, 143771, 690.10, 67
2026-07-16T13:31:15Z,100, 55, 116639, 143771, 691.23, 67
2026-07-16T13:31:17Z,92, 52, 116639, 143771, 683.08, 68
2026-07-16T13:31:19Z,100, 56, 116639, 143771, 695.40, 68
2026-07-16T13:31:21Z,100, 54, 116639, 143771, 685.41, 67
2026-07-16T13:31:24Z,100, 53, 116639, 143771, 693.54, 68
2026-07-16T13:31:26Z,100, 55, 116639, 143771, 687.03, 68
2026-07-16T13:31:28Z,100, 51, 116639, 143771, 687.36, 70
2026-07-16T13:31:30Z,100, 56, 116639, 143771, 688.31, 69
2026-07-16T13:31:32Z,100, 56, 116639, 143771, 697.66, 69
2026-07-16T13:31:34Z,100, 59, 116639, 143771, 686.45, 68
2026-07-16T13:31:36Z,100, 56, 116639, 143771, 688.92, 69
2026-07-16T13:31:38Z,100, 46, 116639, 143771, 693.67, 65
2026-07-16T13:31:40Z,100, 54, 116639, 143771, 684.59, 66
2026-07-16T13:31:42Z,100, 52, 116639, 143771, 690.55, 68
2026-07-16T13:31:44Z,100, 56, 116639, 143771, 694.83, 67
2026-07-16T13:31:46Z,100, 56, 116639, 143771, 703.06, 66
2026-07-16T13:31:48Z,100, 53, 116639, 143771, 694.98, 68
2026-07-16T13:31:50Z,100, 54, 116639, 143771, 680.48, 67
2026-07-16T13:31:52Z,100, 52, 116639, 143771, 682.17, 68
2026-07-16T13:31:54Z,100, 54, 116639, 143771, 689.53, 67
2026-07-16T13:31:56Z,100, 55, 116639, 143771, 683.04, 68
2026-07-16T13:31:58Z,100, 56, 116639, 143771, 689.42, 67
2026-07-16T13:32:00Z,100, 54, 116639, 143771, 689.13, 68
2026-07-16T13:32:02Z,100, 45, 116639, 143771, 695.47, 65
2026-07-16T13:32:04Z,100, 53, 116639, 143771, 688.32, 67
2026-07-16T13:32:06Z,100, 54, 116639, 143771, 670.09, 68
2026-07-16T13:32:08Z,100, 55, 116639, 143771, 694.72, 67
2026-07-16T13:32:10Z,100, 56, 116639, 143771, 687.68, 68
2026-07-16T13:32:12Z,100, 51, 116639, 143771, 689.21, 68
2026-07-16T13:32:14Z,100, 56, 116639, 143771, 683.23, 66
2026-07-16T13:32:16Z,100, 51, 116639, 143771, 685.95, 69
2026-07-16T13:32:18Z,100, 56, 116639, 143771, 698.19, 69
2026-07-16T13:32:20Z,100, 55, 116639, 143771, 688.92, 69
2026-07-16T13:32:22Z,100, 55, 116639, 143771, 691.09, 66
2026-07-16T13:32:24Z,100, 55, 116639, 143771, 690.47, 67
2026-07-16T13:32:26Z,100, 52, 116639, 143771, 700.30, 66
2026-07-16T13:32:28Z,100, 54, 116639, 143771, 683.46, 68
2026-07-16T13:32:30Z,100, 52, 116639, 143771, 671.52, 68
2026-07-16T13:32:32Z,100, 55, 116639, 143771, 698.80, 67
2026-07-16T13:32:34Z,100, 53, 116639, 143771, 691.28, 69
2026-07-16T13:32:36Z,100, 53, 116639, 143771, 688.26, 68
2026-07-16T13:32:38Z,100, 55, 116639, 143771, 688.54, 67
2026-07-16T13:32:40Z,100, 54, 116639, 143771, 690.95, 69
2026-07-16T13:32:42Z,100, 56, 116639, 143771, 683.22, 68
2026-07-16T13:32:44Z,100, 55, 116639, 143771, 686.19, 68
2026-07-16T13:32:47Z,100, 55, 116639, 143771, 695.14, 66
2026-07-16T13:32:49Z,100, 55, 116639, 143771, 688.25, 69
2026-07-16T13:32:51Z,100, 50, 116639, 143771, 701.22, 65
2026-07-16T13:32:53Z,100, 54, 116639, 143771, 690.10, 66
2026-07-16T13:32:55Z,100, 54, 116639, 143771, 684.49, 68
2026-07-16T13:32:57Z,100, 53, 116639, 143771, 689.06, 68
2026-07-16T13:32:59Z,100, 54, 116639, 143771, 686.25, 67
2026-07-16T13:33:01Z,100, 53, 116639, 143771, 691.77, 67
2026-07-16T13:33:03Z,100, 56, 116639, 143771, 685.59, 67
2026-07-16T13:33:05Z,100, 53, 116639, 143771, 689.07, 68
2026-07-16T13:33:07Z,100, 54, 116639, 143771, 704.76, 69
2026-07-16T13:33:09Z,100, 55, 116639, 143771, 696.77, 68
2026-07-16T13:33:11Z,100, 55, 116639, 143771, 692.33, 67
2026-07-16T13:33:13Z,100, 54, 116639, 143771, 692.54, 68
2026-07-16T13:33:15Z,100, 47, 116639, 143771, 686.38, 65
2026-07-16T13:33:17Z,100, 54, 116639, 143771, 685.14, 66
2026-07-16T13:33:19Z,67, 36, 116639, 143771, 675.26, 68
2026-07-16T13:33:21Z,100, 54, 116639, 143771, 692.16, 68
2026-07-16T13:33:23Z,100, 54, 116639, 143771, 678.83, 67
2026-07-16T13:33:25Z,100, 52, 116639, 143771, 693.84, 67
2026-07-16T13:33:27Z,100, 55, 116639, 143771, 678.02, 68
2026-07-16T13:33:29Z,100, 54, 116639, 143771, 688.55, 68
2026-07-16T13:33:31Z,100, 56, 116639, 143771, 687.68, 66
2026-07-16T13:33:33Z,100, 55, 116639, 143771, 684.16, 67
2026-07-16T13:33:35Z,100, 53, 116639, 143771, 688.43, 66
2026-07-16T13:33:37Z,100, 54, 116639, 143771, 687.78, 68
2026-07-16T13:33:39Z,100, 50, 116639, 143771, 702.11, 66
2026-07-16T13:33:41Z,100, 54, 116639, 143771, 694.96, 66
2026-07-16T13:33:43Z,6, 2, 116639, 143771, 575.90, 61
2026-07-16T13:33:45Z,86, 27, 116639, 143771, 564.41, 65
2026-07-16T13:33:47Z,90, 28, 116639, 143771, 590.51, 65
2026-07-16T13:33:49Z,87, 27, 116639, 143771, 570.40, 64
2026-07-16T13:33:51Z,85, 27, 116639, 143771, 568.22, 64
2026-07-16T13:33:53Z,84, 26, 116639, 143771, 575.64, 64
2026-07-16T13:33:55Z,82, 26, 116639, 143771, 567.98, 64
2026-07-16T13:33:57Z,78, 25, 116639, 143771, 543.93, 63
2026-07-16T13:33:59Z,90, 28, 116639, 143771, 585.23, 64
2026-07-16T13:34:01Z,83, 27, 116639, 143771, 568.90, 64
2026-07-16T13:34:03Z,87, 28, 116639, 143771, 575.21, 65
2026-07-16T13:34:05Z,86, 28, 116639, 143771, 573.56, 64
2026-07-16T13:34:07Z,93, 29, 116639, 143771, 578.86, 64
2026-07-16T13:34:09Z,90, 29, 116639, 143771, 578.80, 64
2026-07-16T13:34:12Z,89, 28, 116639, 143771, 577.99, 64
2026-07-16T13:34:14Z,86, 28, 116639, 143771, 567.22, 64
2026-07-16T13:34:16Z,91, 29, 116639, 143771, 591.79, 65
2026-07-16T13:34:18Z,90, 29, 116639, 143771, 594.35, 65
2026-07-16T13:34:20Z,91, 28, 116639, 143771, 588.64, 65
2026-07-16T13:34:22Z,85, 27, 116639, 143771, 594.79, 64
2026-07-16T13:34:24Z,82, 26, 116639, 143771, 570.04, 63
2026-07-16T13:34:26Z,85, 27, 116639, 143771, 563.09, 64
2026-07-16T13:34:28Z,84, 27, 116639, 143771, 563.45, 64
2026-07-16T13:34:30Z,88, 28, 116639, 143771, 565.59, 65
2026-07-16T13:34:32Z,90, 29, 116639, 143771, 592.99, 65
2026-07-16T13:34:34Z,85, 27, 116639, 143771, 576.60, 64
2026-07-16T13:34:36Z,84, 27, 116639, 143771, 585.32, 64
2026-07-16T13:34:38Z,85, 27, 116639, 143771, 580.56, 64
2026-07-16T13:34:40Z,86, 28, 116639, 143771, 580.32, 64
2026-07-16T13:34:42Z,86, 46, 116639, 143771, 221.16, 61
2026-07-16T13:34:44Z,100, 55, 116639, 143771, 690.81, 66
2026-07-16T13:34:46Z,100, 54, 116639, 143771, 688.61, 66
2026-07-16T13:34:48Z,100, 53, 116639, 143771, 696.52, 68
2026-07-16T13:34:50Z,100, 54, 116639, 143771, 685.02, 65
2026-07-16T13:34:52Z,100, 52, 116639, 143771, 682.09, 67
2026-07-16T13:34:54Z,100, 54, 116639, 143771, 700.27, 68
2026-07-16T13:34:56Z,100, 54, 116639, 143771, 689.49, 68
2026-07-16T13:34:58Z,100, 58, 116639, 143771, 688.42, 66
2026-07-16T13:35:00Z,100, 55, 116639, 143771, 684.53, 67
2026-07-16T13:35:02Z,100, 49, 116639, 143771, 677.20, 66
2026-07-16T13:35:04Z,100, 55, 116639, 143771, 691.05, 69
2026-07-16T13:35:06Z,100, 54, 116639, 143771, 674.66, 67
2026-07-16T13:35:08Z,100, 55, 116639, 143771, 690.22, 66
2026-07-16T13:35:10Z,100, 55, 116639, 143771, 685.07, 68
2026-07-16T13:35:12Z,100, 51, 116639, 143771, 690.43, 67
2026-07-16T13:35:14Z,100, 55, 116639, 143771, 688.84, 67
2026-07-16T13:35:16Z,100, 52, 116639, 143771, 694.39, 68
2026-07-16T13:35:18Z,100, 55, 116639, 143771, 687.36, 66
2026-07-16T13:35:20Z,100, 55, 116639, 143771, 696.90, 67
2026-07-16T13:35:22Z,100, 56, 116639, 143771, 685.29, 68
2026-07-16T13:35:24Z,100, 57, 116639, 143771, 694.20, 66
2026-07-16T13:35:26Z,100, 53, 116639, 143771, 704.88, 66
2026-07-16T13:35:28Z,100, 54, 116639, 143771, 679.37, 68
2026-07-16T13:35:30Z,56, 30, 116639, 143771, 686.05, 67
2026-07-16T13:35:32Z,100, 55, 116639, 143771, 695.99, 67
2026-07-16T13:35:34Z,100, 54, 116639, 143771, 697.19, 68
2026-07-16T13:35:36Z,100, 51, 116639, 143771, 693.51, 69
2026-07-16T13:35:39Z,100, 54, 116639, 143771, 690.03, 68
2026-07-16T13:35:41Z,100, 53, 116639, 143771, 682.88, 68
2026-07-16T13:35:43Z,100, 54, 116639, 143771, 687.27, 67
2026-07-16T13:35:45Z,100, 55, 116639, 143771, 687.09, 68
2026-07-16T13:35:47Z,100, 63, 116639, 143771, 684.90, 66
2026-07-16T13:35:49Z,100, 57, 116639, 143771, 686.88, 68
2026-07-16T13:35:51Z,100, 53, 116639, 143771, 684.03, 66
2026-07-16T13:35:53Z,100, 57, 116639, 143771, 692.10, 68
2026-07-16T13:35:55Z,100, 53, 116639, 143771, 670.90, 67
2026-07-16T13:35:57Z,100, 54, 116639, 143771, 692.14, 66
2026-07-16T13:35:59Z,100, 55, 116639, 143771, 694.26, 67
2026-07-16T13:36:01Z,100, 53, 116639, 143771, 693.26, 67
2026-07-16T13:36:03Z,100, 54, 116639, 143771, 683.83, 65
2026-07-16T13:36:05Z,100, 52, 116639, 143771, 683.55, 66
2026-07-16T13:36:07Z,100, 55, 116639, 143771, 693.26, 65
2026-07-16T13:36:09Z,100, 54, 116639, 143771, 688.64, 67
2026-07-16T13:36:11Z,100, 58, 116639, 143771, 683.71, 67
2026-07-16T13:36:13Z,100, 55, 116639, 143771, 694.81, 68
2026-07-16T13:36:15Z,100, 48, 116639, 143771, 699.25, 67
2026-07-16T13:36:17Z,100, 55, 116639, 143771, 689.45, 67
2026-07-16T13:36:19Z,100, 53, 116639, 143771, 677.12, 69
2026-07-16T13:36:21Z,100, 55, 116639, 143771, 689.98, 67
2026-07-16T13:36:23Z,100, 55, 116639, 143771, 693.71, 67
2026-07-16T13:36:25Z,100, 52, 116639, 143771, 694.34, 70
2026-07-16T13:36:27Z,100, 55, 116639, 143771, 711.16, 66
2026-07-16T13:36:29Z,100, 51, 116639, 143771, 689.99, 68
2026-07-16T13:36:31Z,100, 55, 116639, 143771, 684.43, 67
2026-07-16T13:36:33Z,100, 55, 116639, 143771, 696.33, 66
2026-07-16T13:36:35Z,100, 55, 116639, 143771, 688.91, 68
2026-07-16T13:36:37Z,100, 55, 116639, 143771, 705.37, 68
2026-07-16T13:36:39Z,100, 49, 116639, 143771, 696.05, 67
2026-07-16T13:36:41Z,100, 54, 116639, 143771, 688.96, 67
2026-07-16T13:36:43Z,100, 53, 116639, 143771, 676.13, 67
2026-07-16T13:36:45Z,100, 54, 116639, 143771, 685.91, 66
2026-07-16T13:36:47Z,100, 54, 116639, 143771, 684.05, 65
2026-07-16T13:36:49Z,100, 42, 116639, 143771, 684.97, 64
2026-07-16T13:36:51Z,100, 55, 116639, 143771, 696.55, 67
2026-07-16T13:36:53Z,100, 51, 116639, 143771, 695.63, 68
2026-07-16T13:36:55Z,100, 54, 116639, 143771, 686.41, 68
2026-07-16T13:36:57Z,100, 54, 116639, 143771, 679.91, 68
2026-07-16T13:36:59Z,100, 57, 116639, 143771, 693.64, 66
2026-07-16T13:37:01Z,100, 53, 116639, 143771, 699.85, 67
2026-07-16T13:37:04Z,100, 49, 116639, 143771, 694.42, 66
2026-07-16T13:37:06Z,100, 55, 116639, 143771, 686.86, 66
2026-07-16T13:37:08Z,100, 53, 116639, 143771, 680.75, 68
2026-07-16T13:37:10Z,100, 55, 116639, 143771, 691.00, 68
2026-07-16T13:37:12Z,100, 55, 116639, 143771, 691.68, 68
